Age,Salary,Experience,Education_Level,Job_Satisfaction,Department,Work_Life_Balance,Annual_Bonus,Commute_Time,Work_Hours_Per_Week,Promotions_Last_5_Years,Training_Hours_Last_Year,Overtime_Hours_Per_Week,Performance_Score
66,33873.45,24,PhD,1,Operations,1,8808.74,44,52,0,9,12,54.52
57,34296.17,33,Master,4,Engineering,4,3654.38,98,42,1,0,7,77.16
36,60169.55,45,Master,5,Operations,2,6423.46,62,26,4,71,16,37.62
18,30729.08,26,PhD,5,Operations,5,7603.08,35,27,1,23,0,38.15
22,45034.63,19,Associate,3,Marketing,4,7164.33,49,49,0,84,13,33.22
44,56820.57,48,High School,4,Sales,4,7297.68,116,26,1,63,14,44.6
33,49007.51,42,Bachelor,1,Marketing,4,4855.83,108,41,0,47,13,60.36
23,53883.31,13,Master,5,Marketing,1,5860.9,58,46,3,99,7,35.02
57,34012.96,10,Master,3,Sales,5,3822.81,77,59,3,93,12,62.82
30,58922.82,14,Master,4,HR,5,6183.22,102,55,0,49,4,38.69
65,40801.82,9,Associate,4,Marketing,5,2807.21,90,55,3,2,3,60.66
52,45130.7,11,PhD,1,Sales,5,3404.21,31,38,4,69,15,33.65
36,53565.98,3,Associate,3,Sales,2,9099.44,56,46,0,63,9,24.65
29,51546.17,40,Master,1,Marketing,4,6897.52,59,25,2,24,11,43.68
33,50359.7,12,High School,5,Operations,5,1878.15,31,35,3,55,10,32.18
60,38740.6,35,Master,2,Sales,3,5718.16,101,43,4,40,10,40.12
27,45506.76,39,High School,2,Operations,3,3013.91,113,43,0,58,13,47.29
42,50032.75,46,High School,1,Finance,2,6379.69,49,49,2,32,2,47.88
37,29373.72,39,Master,1,Marketing,3,5767.1,47,58,4,74,6,62.57
48,43062.01,32,Master,2,Operations,3,5418.15,46,54,3,11,13,46.16
21,55815.2,39,High School,5,HR,3,3721.14,10,54,0,0,13,44.86
61,30838.45,14,Associate,1,Finance,2,7912.59,52,39,3,67,0,31.05
40,67348.72,44,Associate,5,HR,4,3691.68,62,55,2,68,17,67.24
19,69044.2,1,Associate,5,Operations,2,5471.58,31,30,0,98,1,23.68
39,31322.74,27,Bachelor,3,Marketing,1,4572.92,36,38,4,58,11,64.06
68,70364.29,37,High School,5,Engineering,1,2218.83,42,59,3,74,13,76.2
54,47846.28,43,Bachelor,4,Sales,3,4323.39,90,44,1,29,17,51.99
25,56277.72,1,Bachelor,2,Finance,3,1607.45,57,41,4,32,12,9.59
24,42550.23,45,High School,2,Marketing,4,6160.26,81,20,3,39,12,31.92
31,63845.67,29,Bachelor,1,Sales,3,3752.27,100,39,1,84,5,38.33
20,56091.41,24,High School,1,Operations,1,4310.67,31,54,2,21,1,21.88
67,37787.7,17,PhD,3,Engineering,3,6261.21,112,42,0,24,0,38.01
33,32521.97,35,PhD,3,HR,4,3788.59,44,43,2,97,11,55.86
36,28095.46,31,High School,4,Marketing,1,631.2,98,58,2,3,4,41.81
68,52819.13,42,High School,1,Marketing,3,5710.12,39,42,0,11,10,49.76
35,58587.07,32,High School,2,Operations,4,3636.63,81,57,4,3,7,54.98
69,59764.49,19,Associate,4,Engineering,4,4335.5,66,26,3,22,1,36.18
33,48230.28,31,High School,1,HR,1,6107.71,5,58,2,69,5,49.02
25,32645.05,39,Master,4,Marketing,1,3003.88,110,28,4,57,5,43.32
50,39768.88,20,PhD,5,Operations,1,5694.59,31,48,1,96,14,39.51
66,67285.23,28,PhD,5,Sales,4,5091.11,26,29,2,34,1,54.62
29,42730.57,3,High School,4,Operations,1,4919.94,115,34,4,57,4,31.61
28,52151.26,32,PhD,1,Engineering,1,4483.13,111,27,4,96,6,39.15
22,33865.24,22,High School,5,Marketing,4,5482.09,52,41,3,5,18,50.21
44,55048.75,44,High School,5,Operations,4,6267.78,28,39,2,6,4,60.69
29,43134.73,42,PhD,4,HR,1,1544.37,27,37,0,20,14,43.08
34,65700.69,44,PhD,5,Finance,1,6543.44,57,53,3,14,15,47.28
23,61603.37,15,Master,2,Marketing,1,4303.58,39,42,0,65,2,33.55
50,42564.41,38,Bachelor,5,HR,4,1593.53,77,47,0,86,14,53.41
22,48100.04,19,Master,4,Engineering,5,4582.91,31,29,4,66,7,28.31
45,41733.26,31,Master,5,HR,2,2961.26,11,42,0,11,15,41.61
31,28708.5,26,PhD,5,HR,3,7163.36,28,29,0,48,14,35.81
22,37138.36,5,Master,3,Engineering,2,2124.29,84,20,3,78,10,33.72
50,52973.26,20,PhD,4,Finance,4,5397.8,27,48,2,61,16,52.39
67,54878.89,2,Associate,4,Operations,5,5463.03,11,24,3,32,4,33.07
65,52228.22,21,High School,3,Sales,4,5767.65,108,48,4,60,15,62.28
58,45474,36,Bachelor,3,Finance,1,6301.05,60,39,2,12,18,59.17
36,63996,28,Associate,2,Sales,3,3985.29,26,27,3,12,8,32.93
39,50953.13,20,High School,5,Sales,2,2671.37,97,44,2,58,19,39.87
22,60548.81,37,High School,1,Sales,4,782.35,24,20,1,27,11,42.41
19,23393.37,39,Bachelor,1,Marketing,5,5311.23,105,55,3,76,10,50.09
47,-8836,36,Master,3,Finance,1,3912.16,10,35,2,23,1,51.36
64,54256.82,11,High School,4,HR,5,7341.42,35,24,0,29,16,22.67
56,28628.52,3,Bachelor,4,Marketing,3,6247.31,95,32,1,99,0,26.94
21,46813.22,37,PhD,2,Engineering,5,7786.99,109,20,0,3,6,33.13
50,45468.54,20,High School,1,Engineering,5,2035.48,105,27,1,12,3,47.42
30,73811.01,32,High School,4,Sales,1,3070.47,77,20,4,75,3,52.81
37,55999.95,47,Master,2,Marketing,5,5894.76,66,39,2,0,14,42
24,52487.89,25,Master,2,Operations,1,7669.81,93,58,1,43,3,37.49
32,62554.87,21,PhD,3,Operations,3,9840.22,46,44,2,48,19,43.27
40,55527.46,16,High School,1,Marketing,4,5862.43,106,48,4,80,2,60.77
31,43134.85,48,Master,2,Engineering,1,5059.79,101,22,1,23,18,32.94
40,66072.14,42,Bachelor,2,HR,4,6711.99,17,48,2,33,19,33.27
36,33353.75,1,High School,2,Finance,2,3761.81,105,37,3,38,14,28.24
46,54848.71,23,Bachelor,1,Finance,5,3417.03,31,37,2,41,11,27.11
37,26786.45,43,Associate,3,Sales,4,6149.42,87,43,2,6,0,56.28
46,53059.16,49,PhD,5,Sales,5,6410.12,84,25,2,22,4,57.61
41,52894.84,24,Master,4,Sales,1,4917.78,51,47,0,20,14,42.1
35,75146.82,47,Associate,1,Engineering,5,3315.35,61,33,1,42,5,43.1
27,26525.39,25,Master,1,Engineering,3,7018.02,82,45,2,59,1,32.08
58,40986.69,7,Associate,1,Operations,4,2332.91,114,26,4,23,0,32.35
25,62340.24,38,Master,5,Finance,5,5223.1,8,30,2,99,10,26.72
43,55029.76,47,PhD,4,Operations,4,5787.57,107,40,2,66,14,49.09
46,52704.58,47,High School,4,Operations,4,3782.86,26,24,3,92,6,40.5
27,35657.96,39,Bachelor,2,Sales,3,7935.55,115,50,3,27,11,51.06
34,41137.72,35,Associate,2,Operations,1,4841.81,58,46,3,65,0,50.18
19,68675.62,14,Bachelor,3,Marketing,5,4097.39,105,52,0,3,18,48.5
23,49227.36,9,Bachelor,1,Operations,2,713.39,5,53,4,80,5,23.3
22,55630.4,3,Master,3,HR,4,11321.89,55,55,1,83,1,27.64
45,48272.18,38,High School,1,Engineering,1,4704.51,89,24,4,35,14,51.76
58,32253.72,20,Master,4,Operations,2,1851.53,118,45,3,56,13,51.34
22,64007.16,41,Bachelor,3,Sales,4,3057.88,67,54,4,89,7,43
35,57548.49,33,PhD,4,Sales,2,7245.7,34,39,0,56,2,30.67
43,84584.55,41,High School,2,Engineering,5,2968.8,95,33,2,85,17,65.6
37,34766.28,44,High School,4,Finance,5,5784.93,114,24,3,18,12,27.67
58,62338.59,32,Bachelor,5,Finance,4,6199.51,38,31,1,30,8,34.62
66,30326.84,36,Master,3,Finance,4,4306.55,33,32,0,41,3,53.47
44,52360.2,26,PhD,1,Finance,5,3550.07,72,46,4,59,2,54.91
66,64647.6,48,Associate,4,Marketing,1,5443.29,75,46,1,88,3,54.43
29,18917.97,5,Master,3,Sales,2,6121.15,101,35,1,29,12,33.02
24,46926.01,49,High School,1,Finance,4,1798.54,61,23,3,47,1,31.11
20,41551.85,30,Master,3,Finance,4,623.45,80,32,2,72,9,42.81
27,39470.64,17,Associate,3,Operations,3,7256.82,37,37,0,29,6,40.33
51,55778.19,6,PhD,5,HR,2,6160.97,114,31,4,40,4,23.42
42,66810.29,15,PhD,4,HR,5,5637.56,92,38,4,31,19,45.38
52,48000.82,1,Associate,5,Sales,4,3488.09,106,36,0,58,2,21.89
33,53082.3,13,Associate,2,Operations,4,7244.43,69,26,0,47,5,2.59
19,51714.63,48,Bachelor,3,Engineering,5,7210.02,38,40,1,78,3,45.13
41,50027.05,34,High School,4,Finance,2,5123.07,85,58,2,99,3,57.26
27,33659.86,30,Bachelor,2,Marketing,1,4406.38,108,20,2,98,11,39.39
55,66626.67,19,Master,2,HR,5,5765.59,54,33,3,64,15,50.73
39,54427.93,2,Associate,5,Finance,1,5525.52,61,22,4,20,2,12.3
43,55923.22,44,Bachelor,2,Engineering,4,3811.11,90,51,4,35,9,55.89
60,37902.36,12,High School,1,Marketing,1,1834.05,53,28,0,66,0,31.09
56,43111.69,40,High School,1,HR,1,5483.96,52,30,3,78,10,48.97
44,47357.99,44,Associate,1,Operations,5,4684.76,95,42,2,87,7,75.41
46,26988.13,24,Bachelor,2,Engineering,4,6409.87,83,49,2,15,15,44.18
64,24679.49,11,PhD,3,Engineering,2,8403.04,83,24,2,57,12,25.6
55,40988.78,2,Associate,4,Operations,3,2493.56,60,49,3,6,8,35.54
37,57837.81,1,Master,1,Marketing,1,5926.9,91,45,3,79,0,38.65
44,40202.94,28,Bachelor,1,Marketing,4,2126.86,16,23,0,27,16,41.75
58,34717.92,4,Bachelor,1,HR,3,7828.65,95,46,1,49,0,48.7
37,37779.72,41,Associate,5,Marketing,2,3027.07,117,48,3,11,15,70.48
61,43169.86,30,Bachelor,5,Finance,3,3552.76,60,57,2,24,15,75.46
36,44692.12,7,Bachelor,1,Marketing,2,3839.16,118,26,3,29,12,17.17
37,82482.82,22,Master,1,Operations,3,5557.98,108,35,1,71,15,44.19
52,65819.31,26,Master,5,Engineering,2,5592.47,13,27,3,10,19,23.31
64,65371.61,29,PhD,4,Marketing,1,6203.19,115,44,2,59,6,63.52
19,67528.71,25,Master,3,HR,3,7466.07,113,43,0,41,11,20.92
47,35017.69,10,PhD,4,Finance,2,4418.69,33,40,3,99,15,20.96
51,31664.53,20,Master,3,Marketing,4,3668.63,41,35,2,99,15,38.4
39,33396.95,14,PhD,2,Finance,5,3123.67,25,30,3,54,8,40.91
20,70017.59,33,Master,2,Marketing,3,5294.45,5,27,0,35,14,24.71
23,41792.12,5,Master,4,Finance,3,4991.93,80,54,4,48,16,26.91
32,31229.66,45,Associate,5,Marketing,3,2232.81,69,25,2,45,4,34.95
44,43535.06,6,Master,1,Marketing,3,6442.73,31,56,2,93,5,40.68
27,46420.92,22,PhD,2,Sales,5,4140.49,28,30,3,69,8,41.22
26,54026.2,17,Associate,5,Engineering,3,8070.62,92,47,4,34,3,36.47
50,53764.27,15,PhD,5,HR,1,4676.84,53,30,2,93,14,29.79
49,37577.29,39,Master,3,HR,1,2845.78,38,25,2,13,5,60.54
65,60284.85,40,Master,2,Sales,4,5551.13,107,59,4,36,12,74.08
23,40412.1,28,PhD,4,Marketing,5,7096.82,61,49,3,91,10,33.97
58,47655.85,2,Bachelor,5,Engineering,4,5844.27,103,33,2,39,0,23.97
53,60301.61,18,Associate,4,Finance,1,7514.88,54,32,2,51,8,34.64
19,40372.68,27,Associate,4,Sales,3,3449.74,50,54,0,40,0,51.6
46,41459.73,21,Master,2,HR,3,6282.64,14,25,1,4,1,9.19
21,58875.02,23,Associate,4,HR,2,7452.29,92,52,2,20,16,52.7
18,37134,7,PhD,4,Operations,5,5701.1,95,30,2,54,4,18.62
36,44228.12,48,Master,1,Operations,2,7174.35,11,20,2,48,3,31.16
43,58336.13,19,Associate,4,HR,5,5212.27,18,46,0,60,15,43.22
42,80811.39,9,High School,1,Marketing,5,7310.35,103,49,4,5,19,39.81
27,59081.07,12,Associate,2,Operations,3,6393.89,111,45,1,50,10,41.41
32,57089.6,46,PhD,4,Finance,3,4396.26,19,47,0,60,17,64.17
39,57962.02,30,Associate,5,Finance,4,4271.7,55,51,1,61,1,51.76
68,33902.15,7,Bachelor,4,Finance,1,6183.11,59,29,3,23,15,41.66
65,51733.95,2,Bachelor,1,Marketing,1,4239.26,112,31,2,51,5,34.04
38,49553.5,17,Master,5,HR,3,5454.37,36,55,4,15,7,49.95
39,54823.77,11,Bachelor,2,Operations,1,5047.8,63,41,1,6,19,28.2
53,51747.62,12,PhD,3,Operations,5,3264.87,105,35,2,41,18,33.08
51,55695.5,3,High School,3,HR,1,4856.9,77,37,4,89,14,16.63
47,45327.99,21,High School,1,Marketing,4,3997.2,43,26,2,20,13,51.81
42,50879.13,14,Master,2,Engineering,1,5539.61,51,55,2,47,0,36.09
62,31582.57,15,Master,2,Marketing,1,5402.83,37,21,4,59,5,46.06
45,45201.39,42,Bachelor,4,Marketing,4,4482.81,37,28,2,81,17,59.39
18,70862.5,41,PhD,3,HR,4,4700.19,42,49,3,16,0,31.14
66,54782.13,10,Bachelor,4,Finance,3,2247.21,100,47,0,20,17,46.07
62,49686.18,36,PhD,2,HR,4,6529.4,25,48,1,51,15,63.26
21,78441.85,10,PhD,1,Operations,3,4024.46,73,38,4,5,18,21.69
24,29587.48,17,High School,1,Engineering,5,7003.12,47,47,0,18,17,21.13
66,33358.17,44,PhD,5,Sales,2,1253.16,15,44,1,65,11,75.74
26,75690.67,25,Associate,1,Operations,1,6517.13,97,48,4,18,2,46.38
53,50689.41,27,PhD,3,Sales,4,4367.47,64,42,4,21,3,47.71
36,46361.25,33,High School,5,Marketing,1,7717.89,50,29,3,79,4,29.54
18,32011.94,11,Bachelor,3,Sales,5,7482.18,76,24,4,24,7,11.25
27,56715.44,13,PhD,4,Operations,2,9658.44,95,52,3,43,5,38.37
53,58166.9,1,Associate,4,Finance,4,6907.67,60,24,1,10,15,22.35
26,33582.58,31,Master,1,HR,3,3448.91,114,23,2,75,15,35.29
62,47895.87,33,Bachelor,5,Engineering,3,6921.85,45,56,3,27,16,62.53
63,44967.26,21,Master,3,Engineering,4,5467.38,111,23,2,65,11,35.09
59,53839.66,16,Associate,3,Engineering,4,3569.61,47,44,2,37,13,61.04
49,33211.25,39,High School,2,Operations,5,6842.48,56,51,4,75,13,47.55
49,68779.21,23,High School,1,Operations,2,5152.24,52,33,0,24,5,30.21
23,63737.36,10,Bachelor,4,HR,4,10197.37,16,46,2,1,17,35.6
65,44552.37,48,PhD,2,Finance,3,5842.22,11,45,0,32,10,67.22
55,46753.72,33,PhD,4,Engineering,2,4566.97,103,27,3,12,11,35.08
34,47953.67,22,Master,4,Sales,4,855.57,48,49,2,55,0,38.57
27,38325.37,41,High School,3,Finance,2,909.51,10,32,2,51,14,26.7
67,43348.56,6,PhD,4,Finance,5,4195.81,23,51,2,44,3,39.15
44,45945.94,47,PhD,5,Operations,4,6451.88,104,48,0,49,2,65.43
67,74193.03,36,High School,4,Operations,4,7162.05,110,42,3,58,7,42.86
52,64199.27,47,High School,5,Finance,2,6921.71,108,47,0,63,3,48.09
69,64019.82,10,Associate,4,Engineering,4,1135.81,110,33,1,87,6,31.61
38,55548.88,16,Master,2,Finance,2,3659.45,20,29,1,83,2,43.21
42,33240.09,13,High School,3,Operations,2,3299.58,15,26,4,83,6,40.2
45,49377.63,20,Associate,2,Engineering,4,6718.39,104,45,2,46,1,21.12
64,64557.33,4,High School,3,Sales,3,4347.19,63,55,1,11,12,26.03
32,31126.03,20,Bachelor,2,Operations,5,7493.74,96,46,1,44,14,39.58
21,59548.3,22,Bachelor,1,Sales,2,5093.93,113,47,0,36,3,20.52
46,84839.14,29,Bachelor,4,Sales,3,4346.91,91,49,3,7,3,61.07
26,65927.25,16,High School,4,Operations,2,4696.57,39,43,2,99,13,11.91
44,71210.44,43,PhD,1,Operations,3,2226.74,64,20,2,96,5,35.88
43,53275.08,47,PhD,1,Sales,4,3961.21,39,46,4,30,17,57.58
36,64518.98,43,Bachelor,5,Finance,5,6033.25,21,20,3,28,18,56.33
45,39232.2,23,Master,2,Finance,3,4739.07,43,29,2,17,9,37.36
34,61937.96,30,Associate,4,Engineering,1,2087.99,111,24,0,55,6,38.96
60,59815.82,30,Bachelor,5,Sales,2,-368.09,8,28,2,19,12,47.27
58,54348.67,43,Associate,4,Marketing,3,2277.28,52,22,1,71,19,58.11
59,69740.11,3,Associate,1,Sales,5,2826.99,75,48,2,45,15,41.88
67,41918.23,24,Bachelor,5,HR,5,6830.37,52,21,1,87,8,49.18
37,47194.14,49,PhD,5,Marketing,5,2565.32,86,37,3,0,12,59.48
62,51431.93,37,Master,5,HR,3,4053.54,112,33,1,57,1,62.6
57,34555.84,13,Bachelor,2,Marketing,3,2537.43,66,48,3,66,3,21.77
56,53403.98,42,Associate,5,Operations,4,5707.48,27,24,4,74,18,33.39
66,24216.04,32,High School,4,Engineering,1,6377.63,64,24,1,41,9,53.07
40,65704.32,37,High School,2,Finance,3,6184.04,32,21,3,42,0,59.04
64,50699.56,12,Associate,4,Engineering,4,4834.87,109,58,0,2,3,52.65
49,42186.61,8,Bachelor,5,Marketing,2,5421.17,46,42,3,20,15,34.22
69,37484.4,24,PhD,5,Sales,1,6870.09,104,50,4,68,6,64.05
64,46481.31,44,Bachelor,4,Engineering,5,4290.6,42,35,1,64,4,69.51
50,60323.9,16,Master,3,Marketing,1,4636.9,87,41,0,77,12,47.14
63,58216.08,32,High School,5,Sales,2,7044.93,118,46,3,67,15,54.04
22,39416.93,34,Associate,5,Finance,3,4808.61,62,48,1,18,5,44.49
60,37309.4,35,PhD,2,Marketing,3,5153.25,112,24,4,46,18,48.63
65,59853.48,32,Bachelor,4,HR,4,7662.58,67,31,2,19,17,62.25
51,39164.79,17,Master,5,HR,3,4252.23,63,32,4,6,10,42.21
57,50898.65,2,Bachelor,4,HR,3,6576.67,118,27,4,59,14,34.34
28,51856.32,26,Master,2,Sales,1,6379.32,25,43,1,47,8,48.96
67,54680.93,44,Bachelor,4,Sales,2,5446.2,103,47,1,8,18,61.51
20,62874.06,17,PhD,4,Engineering,5,5285.24,54,56,3,33,11,40.78
50,31055.56,38,PhD,2,Sales,5,1993.32,6,46,0,41,13,72.95
28,21332.61,49,Associate,5,Marketing,4,8734.37,119,55,4,12,16,49.74
33,41488.29,2,PhD,4,HR,2,4580.14,85,28,1,67,17,17.7
35,77022.93,8,Master,3,Finance,1,6248.09,79,34,1,35,2,20.51
47,80332.61,46,Associate,5,Operations,5,6980.7,17,24,4,18,16,51.06
65,77467.66,6,PhD,2,HR,4,5728.78,60,47,3,80,14,45.96
27,47105.28,9,High School,1,Marketing,3,7524.1,109,34,1,59,13,7.33
35,23268.27,1,Master,3,Operations,3,6833.27,96,55,2,88,2,43.64
55,14854.41,5,Associate,5,Finance,1,1326.76,21,37,2,13,3,24.18
36,40789.43,39,Master,2,Engineering,5,4957.66,49,41,0,4,14,52
53,47028.9,9,Associate,3,Sales,3,742.53,57,24,3,6,16,32.07
30,69509.38,14,Master,5,Marketing,4,4429.36,92,41,4,77,12,5.47
63,63017.08,27,High School,1,Operations,4,3282.78,113,36,4,96,15,23.43
20,53411.08,9,PhD,5,Sales,5,3125.06,102,41,4,75,16,17.18
27,36652.33,36,Bachelor,1,Engineering,1,5307.6,117,40,2,51,16,54.38
55,35588.31,29,Bachelor,1,Finance,4,6310.05,41,42,4,3,5,29.56
18,53811.92,20,Bachelor,4,Operations,2,1754.05,18,47,0,51,4,46.42
44,60455.76,15,Associate,2,Marketing,4,9349.75,117,47,2,55,7,22.44
63,55878.22,36,PhD,4,Finance,1,5912.06,74,36,1,5,3,30.74
25,34481.03,3,Associate,1,Operations,4,4868.02,45,38,3,64,19,27.57
68,59760.01,23,Associate,2,Operations,3,4825.39,60,32,1,83,2,44.95
63,56388.66,46,Associate,2,Marketing,1,1552.46,48,53,1,89,5,46.1
59,33940,9,Associate,2,Engineering,3,3676.16,26,52,3,86,19,31.58
34,38235.19,30,PhD,3,Engineering,3,2870.58,88,35,3,75,2,43.35
26,60327.44,19,Bachelor,5,Engineering,5,3603.54,27,49,4,12,18,34.49
23,46482.39,38,Master,1,Sales,1,6226.66,48,22,4,58,7,41.51
60,73837.21,3,Associate,2,HR,3,3393.92,36,46,0,56,3,35.14
42,57516.94,48,PhD,3,Finance,5,5765.34,90,39,3,81,0,63.17
56,42700.53,3,High School,3,Marketing,5,6200.85,107,51,3,94,17,27.93
66,49846.92,34,Master,1,Finance,3,5443.88,118,40,1,45,9,59.28
45,50950.75,2,Associate,4,HR,3,8976.42,91,24,4,52,2,12.42
50,39074.15,27,Associate,3,Sales,2,5582.46,88,21,0,27,11,40.78
54,36311.18,23,Master,1,Sales,1,7899.72,41,41,4,68,11,51.1
26,60520.85,42,Master,3,HR,5,8740.82,111,26,3,38,4,29.57
35,62679.1,32,Associate,1,Operations,1,4733.46,50,29,0,19,19,42.28
38,59056.72,47,PhD,2,Marketing,5,11001.65,43,59,4,19,11,65.04
19,72729.77,35,High School,4,HR,4,7598.59,111,20,1,97,12,37.1
60,41873.4,40,PhD,3,Sales,4,2947.45,38,35,4,49,2,45.64
55,75114.06,18,Bachelor,3,Operations,5,7511.56,85,47,4,13,17,41.56
57,36486.18,27,Bachelor,3,Sales,2,3694.39,83,39,0,14,7,64.19
53,34809.72,11,Bachelor,5,Operations,4,6046.59,89,45,0,35,6,31.85
67,23600.62,39,Associate,5,Finance,1,7238.55,5,34,2,29,14,55.8
60,43313.07,19,High School,2,Marketing,3,6734.49,113,49,3,17,16,45.53
54,42444.16,25,High School,3,Marketing,1,3733.37,42,31,1,97,0,45.18
32,57889.06,7,Associate,4,Sales,1,3320.71,102,21,4,25,15,36.54
45,53658.36,31,Associate,5,HR,1,2884.06,33,29,0,99,13,35.88
35,32105.4,2,Associate,1,Sales,5,8157.56,70,46,4,82,9,33.95
51,44109.11,38,High School,1,Finance,5,6817.34,24,40,4,63,19,57.69
39,44428.07,5,Associate,1,HR,1,7486.54,46,35,4,67,3,25.28
28,23360.27,14,Master,2,Sales,3,1497.98,118,56,4,90,3,30.11
30,35285.8,18,Master,3,Operations,2,6532.36,61,41,1,54,5,36.41
21,38437.8,36,Master,3,Operations,2,3690.12,112,58,1,66,14,48.73
39,71504.38,4,Associate,5,Marketing,4,2772.43,119,41,1,43,4,14.92
24,52871.76,24,Master,1,Finance,4,2339.53,81,36,1,58,14,26.33
60,59932.53,13,Associate,2,Sales,3,5152.36,12,36,2,11,18,46.76
41,27520.47,21,Master,4,Sales,1,4513.26,91,45,0,35,19,37.5
21,67913.22,33,Associate,3,Operations,5,6045.16,63,56,3,1,18,50.61
45,69516.53,20,PhD,3,Operations,4,5229.96,116,57,3,41,2,36.89
32,20024.83,5,Bachelor,2,Operations,1,6346.61,15,57,0,33,1,36.85
18,39420.25,24,PhD,5,Operations,2,4695.59,91,22,3,30,0,28.94
20,57436.48,35,Bachelor,2,Engineering,3,3405.25,40,28,2,68,2,38.39
31,59665.83,30,Bachelor,5,HR,5,6957.72,32,20,0,19,18,29.83
55,39822.58,28,Master,3,Engineering,5,6126.54,85,38,3,37,0,48.29
67,45417.51,45,Bachelor,5,Marketing,4,4991.09,76,33,4,74,15,76.05
18,41039.28,7,Bachelor,5,HR,1,5038.49,5,59,2,94,0,37.99
55,51656.27,42,PhD,5,Finance,5,4160.23,97,57,3,88,10,76.52
55,67957.68,35,Bachelor,5,HR,2,6268.81,56,21,2,3,13,41.97
38,38434.37,30,Associate,1,Operations,2,6264.65,7,26,0,84,18,11.29
65,65012.31,34,Associate,1,Sales,3,3007.12,17,57,0,61,8,67.21
46,38274.92,39,Master,1,Sales,3,8246.26,101,47,0,0,14,72.35
22,37285.59,9,PhD,1,Sales,2,4630.55,27,29,3,41,12,24.78
66,62278.92,12,High School,2,HR,2,4193.49,91,44,1,50,10,38.19
27,63829.05,29,PhD,4,Sales,1,7412.55,38,41,2,36,2,41.19
45,62771.15,10,High School,5,Sales,5,6345.32,30,30,3,42,16,43.26
38,30263.04,27,Bachelor,2,Operations,1,6096.52,9,59,2,91,4,50.56
67,43010.74,19,High School,1,Engineering,3,6269.74,12,57,4,61,13,45.95
24,62344.83,13,Bachelor,5,Sales,3,7379.79,85,29,0,50,1,16.73
20,50623.13,42,PhD,4,Engineering,3,2839.45,29,37,0,52,1,50.25
62,33894.61,37,PhD,5,Marketing,5,3786.37,91,24,1,0,12,79.52
64,56874.77,32,Master,3,HR,4,8119.2,59,30,0,63,9,36.5
37,39277.89,15,Master,3,Engineering,3,3581.23,32,46,4,15,5,44.26
36,76917.87,21,Bachelor,2,Operations,3,2831.88,102,46,2,1,2,47.28
52,73172.62,3,Bachelor,4,HR,1,5803.81,12,55,3,1,11,28.99
21,59061.46,8,Associate,2,HR,1,4149.83,111,32,0,57,18,31.76
22,70415.1,6,Associate,5,Finance,4,6232.63,23,47,3,16,4,49.96
18,50971.87,29,Associate,4,Engineering,4,4683.02,17,21,1,85,1,38.85
21,61481.56,19,PhD,2,Sales,4,4133.95,30,26,0,79,18,23.43
29,72165.8,17,High School,5,Operations,4,3058.97,43,51,1,76,9,25.09
44,53682.48,10,Bachelor,1,Operations,1,6008.22,55,25,2,6,10,33.18
59,46172.19,33,Master,5,Finance,3,4547.71,10,38,2,61,0,49.35
40,24430.67,13,Bachelor,2,Engineering,1,5342.96,17,34,4,16,0,39.38
42,48753,27,High School,4,Operations,2,3399.55,117,42,0,20,8,40.81
38,62351.35,42,Bachelor,4,Engineering,2,5877.34,56,43,3,94,2,41.55
69,64184.5,12,Master,1,Marketing,3,4973.05,91,47,0,78,18,46.83
41,57565.48,2,Master,2,Sales,4,4837.53,40,43,2,63,13,42.95
42,41880.51,10,High School,1,Marketing,3,5990.41,111,41,1,42,14,42.44
62,20347.68,21,Master,3,HR,2,854.51,21,25,4,86,2,37.28
63,42571.77,23,PhD,5,Sales,3,2895.18,69,23,3,52,10,29.31
49,45434.83,1,Master,3,Marketing,4,4627.31,47,53,1,40,6,34.5
49,45306.07,33,High School,3,Marketing,1,5269.55,119,58,3,25,9,51.94
22,59278.35,26,High School,1,Sales,4,5702.26,17,46,4,93,12,37.8
53,79785.15,15,Bachelor,1,Engineering,1,3683.08,96,41,4,74,0,60.1
63,51852.94,22,Master,5,HR,2,5619.88,67,35,3,25,14,42.2
59,46749.02,25,Master,1,Finance,5,4195.75,59,51,2,69,17,52.52
66,46111.67,1,High School,1,Operations,3,3474.38,82,24,1,66,6,37.97
59,51865.77,26,Bachelor,1,Finance,5,6150.62,116,52,1,88,16,57.07
56,37575.59,21,Bachelor,1,Finance,4,6511.18,18,54,0,78,0,64.06
33,51802.98,41,PhD,1,HR,1,6337.8,75,24,1,58,14,35.26
50,56762.19,24,PhD,3,Sales,4,5366.08,105,42,2,20,5,38.27
66,53145.29,39,High School,3,Sales,4,5694.1,45,56,2,41,15,58.72
38,56863.13,16,Bachelor,5,Sales,2,5689.51,47,51,3,69,17,31.8
26,56506.21,32,Bachelor,4,Finance,4,6843.64,67,33,0,22,11,38.64
23,23421.55,16,PhD,5,Engineering,3,7982.8,86,52,1,56,8,38.76
68,59553.05,13,PhD,2,Marketing,2,7135.18,45,24,1,52,6,34.07
62,39934.78,42,High School,5,Finance,5,2183.83,13,54,4,75,15,67.77
52,33562.41,32,Bachelor,5,HR,4,4028.35,106,57,3,26,15,61.46
56,33433.22,41,High School,1,Sales,5,8427.86,24,41,0,61,2,46.7
